age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
42.0,Self-emp-inc,212894.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
51.0,Self-emp-not-inc,136708.0,,,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103.0,0.0,84.0,Vietnam,<=50K
22.0,Private,197200.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-not-inc,182796.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
44.0,Private,184527.0,,,Divorced,Exec-managerial,Unmarried,White,Female,4934.0,0.0,45.0,United-States,>50K
34.0,Private,145231.0,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064.0,0.0,35.0,United-States,<=50K
51.0,Private,43354.0,,,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,42.0,United-States,>50K
20.0,,318865.0,,,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,355712.0,,,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
37.0,Private,98776.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
68.0,Private,257557.0,,,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
22.0,Private,102258.0,,,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Self-emp-inc,170287.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,243409.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,248057.0,,,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
43.0,Self-emp-not-inc,388725.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
18.0,Private,228216.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
20.0,,303121.0,,,Never-married,,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
57.0,Private,78020.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
41.0,Private,249254.0,,,Divorced,Adm-clerical,Unmarried,White,Female,3674.0,0.0,42.0,United-States,<=50K
19.0,Private,304299.0,,,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Self-emp-inc,48063.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K
48.0,Private,253596.0,,,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
29.0,Private,39257.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
33.0,Private,56150.0,,,Never-married,Craft-repair,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,<=50K
66.0,Private,275918.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605.0,0.0,40.0,United-States,>50K
27.0,Private,106562.0,,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
39.0,Private,198654.0,,,Divorced,Exec-managerial,Unmarried,Black,Female,99999.0,0.0,40.0,United-States,>50K
26.0,Private,181896.0,,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,,319993.0,,,Widowed,,Unmarried,White,Female,0.0,0.0,40.0,Mexico,<=50K
23.0,Private,197997.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
36.0,Local-gov,173542.0,,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,207564.0,,,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,12.0,United-States,>50K
32.0,Private,224462.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,84.0,United-States,>50K
37.0,Private,123361.0,,,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,50.0,United-States,>50K
33.0,Private,90409.0,,,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
35.0,Private,249456.0,,,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,292985.0,,,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
57.0,Private,50223.0,,,Divorced,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K
29.0,Local-gov,400074.0,,,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Private,197399.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
43.0,Private,52433.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
45.0,Self-emp-not-inc,355978.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
23.0,Private,278390.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,68.0,United-States,<=50K
24.0,Private,279175.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Self-emp-not-inc,194590.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
34.0,Self-emp-not-inc,198813.0,,,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Private,187294.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28.0,Private,302903.0,,,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,1485.0,40.0,United-States,<=50K
24.0,Private,154835.0,,,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,South,<=50K
73.0,,73402.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,10.0,United-States,<=50K
23.0,Private,100345.0,,,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,15.0,United-States,<=50K
43.0,Self-emp-not-inc,126320.0,,,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
26.0,Private,142226.0,,,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Private,225339.0,,,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
49.0,Private,220618.0,,,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
62.0,Self-emp-not-inc,369734.0,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Private,27898.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,55.0,United-States,>50K
50.0,Private,138193.0,,,Divorced,Prof-specialty,Other-relative,White,Female,0.0,0.0,50.0,United-States,>50K
31.0,Private,224234.0,,,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,183772.0,,,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,,155041.0,,,Never-married,,Own-child,White,Female,3418.0,0.0,40.0,United-States,<=50K
37.0,Private,79586.0,,,Separated,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,60.0,United-States,<=50K
45.0,Private,355781.0,,,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,Japan,>50K
63.0,,156158.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,16.0,United-States,<=50K
45.0,Private,59287.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,138868.0,,,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Private,500068.0,,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,36.0,,<=50K
43.0,Private,51494.0,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
35.0,Private,179481.0,,,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K
38.0,Private,365907.0,,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,284343.0,,,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,204862.0,,,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,272476.0,,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,24.0,United-States,>50K
33.0,Private,118941.0,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
19.0,Private,164339.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,1055.0,0.0,70.0,United-States,<=50K
30.0,Private,446894.0,,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
37.0,State-gov,67083.0,,,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,Cambodia,<=50K
52.0,Self-emp-inc,168539.0,,,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,150309.0,,,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,122999.0,,,Never-married,Tech-support,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,302195.0,,,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
39.0,Private,177140.0,,,Separated,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
59.0,Private,113838.0,,,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,97165.0,,,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,,192028.0,,,Never-married,,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
64.0,Self-emp-inc,115931.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,147280.0,,,Never-married,Other-service,Own-child,Other,Male,0.0,0.0,20.0,United-States,<=50K
32.0,Private,185433.0,,,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,>50K
26.0,Private,599057.0,,,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,<=50K
19.0,,50626.0,,,Never-married,,Own-child,Black,Female,0.0,0.0,20.0,United-States,<=50K
32.0,Private,183977.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
45.0,Self-emp-not-inc,196858.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
31.0,Private,160594.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
32.0,Private,65278.0,,,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580.0,0.0,40.0,United-States,<=50K
24.0,Private,102258.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,196947.0,,,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,233150.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
18.0,Private,42857.0,,,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
40.0,Private,169262.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411.0,0.0,50.0,United-States,<=50K
27.0,Private,95108.0,,,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,161092.0,,,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,345253.0,,,Never-married,Adm-clerical,Not-in-family,Other,Male,2174.0,0.0,40.0,United-States,<=50K
37.0,State-gov,111275.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
65.0,Self-emp-not-inc,178878.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
45.0,Private,155664.0,,,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,44.0,United-States,<=50K
24.0,State-gov,322658.0,,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,208503.0,,,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
19.0,Local-gov,223326.0,,,Never-married,Protective-serv,Own-child,White,Male,0.0,1721.0,35.0,United-States,<=50K
37.0,Private,20308.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
24.0,Private,124751.0,,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
34.0,Private,113364.0,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Germany,<=50K
50.0,State-gov,196900.0,,,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,39.0,United-States,<=50K
36.0,Private,168170.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
39.0,Private,205338.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
45.0,State-gov,226452.0,,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,44728.0,,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,264876.0,,,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,,47235.0,,,Never-married,,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
28.0,Private,193122.0,,,Divorced,Sales,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,129172.0,,,Never-married,Other-service,Not-in-family,White,Male,2907.0,0.0,40.0,United-States,<=50K
73.0,Self-emp-not-inc,151255.0,,,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,75.0,United-States,<=50K
25.0,Private,238673.0,,,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,137991.0,,,Married-AF-spouse,Sales,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K
51.0,Private,85942.0,,,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
39.0,Private,85783.0,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,28.0,United-States,<=50K
31.0,Private,174789.0,,,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,457162.0,,,Never-married,Sales,Own-child,Black,Male,0.0,0.0,17.0,United-States,<=50K
46.0,Private,176026.0,,,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,0.0,50.0,United-States,>50K
73.0,Private,88594.0,,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
41.0,Private,311101.0,,,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,273989.0,,,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,194630.0,,,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
20.0,Private,313817.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,203160.0,,,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,28.0,United-States,<=50K
33.0,Private,75435.0,,,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Private,192869.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,36.0,United-States,<=50K
19.0,Private,124464.0,,,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,98776.0,,,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
33.0,Self-emp-not-inc,48520.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
36.0,Local-gov,237713.0,,,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,309990.0,,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,33.0,United-States,<=50K
39.0,Self-emp-not-inc,37019.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
38.0,,48976.0,,,Married-civ-spouse,,Wife,White,Female,0.0,1887.0,10.0,United-States,>50K
18.0,Private,170183.0,,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
61.0,Private,142988.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,United-States,>50K
35.0,Self-emp-not-inc,455379.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
27.0,Private,104423.0,,,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,542610.0,,,Never-married,Transport-moving,Other-relative,Black,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,208117.0,,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,18.0,United-States,<=50K
34.0,Private,105141.0,,,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,,38455.0,,,Never-married,,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,213339.0,,,Separated,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,312403.0,,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Local-gov,176992.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Self-emp-not-inc,84294.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
22.0,Private,143062.0,,,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,12.0,United-States,<=50K
53.0,Local-gov,139671.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
50.0,Private,116814.0,,,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Private,37778.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Private,202652.0,,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
38.0,Private,52187.0,,,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
28.0,Private,349751.0,,,Never-married,Exec-managerial,Not-in-family,Black,Male,2174.0,0.0,50.0,United-States,<=50K
24.0,Local-gov,238384.0,,,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,37.0,United-States,<=50K
60.0,Private,209844.0,,,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Self-emp-inc,214974.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
54.0,Private,162238.0,,,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
44.0,Private,98779.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
52.0,Private,165001.0,,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
35.0,Private,251396.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
37.0,Private,178100.0,,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
22.0,Private,416165.0,,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Private,177536.0,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,England,>50K
38.0,Private,203717.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
48.0,Private,107231.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,191342.0,,,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Philippines,>50K
48.0,Self-emp-inc,72425.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
51.0,Private,217480.0,,,Separated,Adm-clerical,Not-in-family,Black,Male,8614.0,0.0,40.0,United-States,>50K
52.0,Private,120914.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,State-gov,33945.0,,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Self-emp-not-inc,199753.0,,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
51.0,Private,144284.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
54.0,Private,53833.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,151158.0,,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
43.0,Private,125577.0,,,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,242323.0,,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
73.0,,145748.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,8.0,United-States,<=50K
