age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
32.0,Private,220690.0,11th,7.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,33.0,United-States,<=50K
17.0,,143331.0,11th,7.0,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,347025.0,7th-8th,4.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,21.0,United-States,<=50K
30.0,Private,127875.0,11th,7.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,8.0,United-States,<=50K
27.0,State-gov,152560.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
64.0,Private,86837.0,Preschool,1.0,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
25.0,Private,189334.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,211666.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
57.0,Private,43290.0,10th,6.0,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,20.0,United-States,<=50K
57.0,Private,111385.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,166740.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
67.0,Private,53874.0,12th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,Cuba,<=50K
46.0,Private,199378.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,90.0,United-States,<=50K
31.0,Private,289889.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,243368.0,Preschool,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,25.0,Mexico,<=50K
27.0,Local-gov,194515.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,37.0,United-States,<=50K
22.0,Private,37932.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35.0,England,<=50K
28.0,Private,142764.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,45.0,United-States,>50K
50.0,Private,148431.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
62.0,Private,177493.0,12th,8.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
36.0,Federal-gov,327435.0,Masters,14.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
47.0,Private,275967.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
37.0,Private,50380.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
70.0,Self-emp-not-inc,323987.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,8.0,United-States,<=50K
52.0,Private,192445.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
70.0,Private,142851.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,18.0,United-States,<=50K
23.0,Private,199011.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,3.0,United-States,<=50K
37.0,Private,173963.0,11th,7.0,Separated,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,197826.0,Masters,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Self-emp-inc,214247.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
48.0,Self-emp-not-inc,138069.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2042.0,50.0,United-States,<=50K
37.0,State-gov,89083.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
47.0,Local-gov,169699.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
46.0,State-gov,96652.0,Assoc-voc,11.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Local-gov,107215.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,102142.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Private,46920.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Federal-gov,207973.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,Canada,<=50K
24.0,Private,208946.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,217039.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,United-States,>50K
31.0,State-gov,73161.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
42.0,Private,67243.0,1st-4th,2.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,55.0,Portugal,>50K
27.0,Local-gov,189775.0,12th,8.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,44.0,United-States,<=50K
90.0,Private,149069.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1825.0,50.0,United-States,>50K
17.0,Private,61838.0,11th,7.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,143069.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
31.0,,186369.0,9th,5.0,Divorced,,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,116409.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
79.0,,27457.0,Masters,14.0,Never-married,,Not-in-family,White,Female,0.0,0.0,23.0,United-States,<=50K
35.0,Private,240988.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K
39.0,Self-emp-not-inc,41017.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
73.0,Self-emp-not-inc,214498.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,12.0,United-States,<=50K
57.0,Private,186361.0,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Self-emp-not-inc,147452.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,48.0,United-States,<=50K
38.0,Private,216319.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,>50K
54.0,Private,279337.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57.0,Private,453233.0,10th,6.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K
19.0,Local-gov,220558.0,11th,7.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,35.0,United-States,<=50K
59.0,Local-gov,75785.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,134724.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Wife,White,Female,3103.0,0.0,40.0,United-States,>50K
52.0,Private,157413.0,1st-4th,2.0,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,238567.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
24.0,Private,153133.0,12th,8.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,186256.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Private,141584.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
66.0,Private,22502.0,7th-8th,4.0,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
49.0,Private,380922.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,80.0,United-States,>50K
38.0,Private,191137.0,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,217006.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Self-emp-not-inc,123190.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,67.0,United-States,>50K
53.0,Self-emp-not-inc,174102.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Male,25236.0,0.0,60.0,United-States,>50K
44.0,Local-gov,49665.0,Assoc-voc,11.0,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,142152.0,11th,7.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
59.0,Self-emp-inc,77816.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,United-States,>50K
17.0,Private,28544.0,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
59.0,Local-gov,662460.0,10th,6.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,15.0,United-States,<=50K
33.0,Private,172237.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46.0,United-States,<=50K
34.0,Self-emp-not-inc,114074.0,Assoc-voc,11.0,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Federal-gov,171589.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,,>50K
20.0,,184271.0,Assoc-acdm,12.0,Never-married,,Own-child,White,Female,594.0,0.0,20.0,United-States,<=50K
52.0,Private,134190.0,10th,6.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,385330.0,7th-8th,4.0,Separated,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,160261.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,10.0,United-States,<=50K
57.0,,274680.0,Preschool,1.0,Separated,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,203561.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
24.0,Local-gov,134181.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
53.0,State-gov,195690.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
37.0,Self-emp-inc,94869.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Black,Male,4787.0,0.0,40.0,United-States,>50K
25.0,,257006.0,11th,7.0,Divorced,,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,81010.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
47.0,Private,54260.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,60.0,United-States,>50K
62.0,Federal-gov,171995.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,2829.0,0.0,40.0,United-States,<=50K
39.0,Private,245665.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
18.0,,35855.0,11th,7.0,Never-married,,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
47.0,Private,47343.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
40.0,Private,103614.0,10th,6.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,State-gov,124520.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32.0,State-gov,247481.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
54.0,Private,283281.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,50.0,United-States,<=50K
31.0,Private,25610.0,Preschool,1.0,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,25.0,United-States,<=50K
42.0,Private,13769.0,Assoc-voc,11.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,283969.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
65.0,,173309.0,7th-8th,4.0,Widowed,,Not-in-family,White,Female,401.0,0.0,12.0,United-States,<=50K
53.0,State-gov,205949.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Private,243929.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
18.0,Private,120599.0,11th,7.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,231826.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
62.0,Private,499971.0,11th,7.0,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,227972.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,48.0,Germany,>50K
58.0,State-gov,299680.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024.0,0.0,43.0,United-States,>50K
33.0,Private,231822.0,10th,6.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
81.0,Private,184615.0,7th-8th,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,1264.0,0.0,40.0,United-States,<=50K
48.0,Private,185870.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
34.0,Private,334744.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
38.0,Private,34378.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,123833.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,213304.0,5th-6th,3.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,El-Salvador,<=50K
30.0,Private,296538.0,9th,5.0,Divorced,Farming-fishing,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
26.0,Private,60726.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,Black,Male,6849.0,0.0,50.0,United-States,<=50K
33.0,Self-emp-not-inc,294434.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,76.0,United-States,>50K
17.0,Private,310885.0,7th-8th,4.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,36.0,Mexico,<=50K
27.0,Private,171133.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
53.0,Private,162951.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,41.0,United-States,>50K
60.0,Private,57371.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
71.0,Federal-gov,101676.0,10th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Local-gov,378426.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,Columbia,<=50K
53.0,Private,295896.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
34.0,State-gov,238944.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,120277.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,United-States,>50K
49.0,Private,146121.0,5th-6th,3.0,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,20.0,Vietnam,<=50K
34.0,Private,162544.0,7th-8th,4.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
50.0,Private,115284.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,State-gov,204361.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
63.0,Private,180099.0,10th,6.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,154541.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,40.0,United-States,>50K
41.0,Private,171839.0,Masters,14.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,50.0,United-States,>50K
48.0,,117054.0,5th-6th,3.0,Divorced,,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
56.0,Self-emp-inc,124137.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,45.0,United-States,>50K
44.0,State-gov,107503.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013.0,0.0,60.0,United-States,<=50K
49.0,Private,367037.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,4650.0,0.0,40.0,United-States,<=50K
38.0,Private,258339.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,70.0,Iran,<=50K
27.0,State-gov,301302.0,Doctorate,16.0,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0.0,0.0,20.0,,<=50K
45.0,,53540.0,11th,7.0,Divorced,,Unmarried,Black,Female,0.0,0.0,16.0,United-States,<=50K
46.0,Private,153536.0,12th,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,238574.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
44.0,Self-emp-not-inc,188278.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,45.0,United-States,<=50K
74.0,Local-gov,168782.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
58.0,,230586.0,10th,6.0,Widowed,,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,78283.0,12th,8.0,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,222011.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,25.0,United-States,>50K
44.0,Private,172364.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Wife,White,Female,3908.0,0.0,60.0,United-States,<=50K
18.0,Private,120243.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,17.0,United-States,<=50K
56.0,Self-emp-not-inc,296991.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,England,>50K
51.0,Private,152652.0,11th,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,State-gov,60949.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
51.0,Local-gov,181132.0,Masters,14.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,39.0,United-States,>50K
49.0,Private,169515.0,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Private,250087.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
35.0,Private,165007.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,42.0,United-States,>50K
46.0,Private,165346.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,8.0,United-States,<=50K
45.0,Private,178530.0,12th,8.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Local-gov,347491.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
45.0,Self-emp-inc,208049.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1590.0,40.0,United-States,<=50K
18.0,Private,111019.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K
46.0,Private,219967.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States,>50K
29.0,Private,257992.0,Assoc-voc,11.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,23.0,United-States,<=50K
43.0,Local-gov,70055.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,56.0,United-States,<=50K
38.0,Private,183683.0,10th,6.0,Married-spouse-absent,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
64.0,Private,45868.0,7th-8th,4.0,Separated,Priv-house-serv,Not-in-family,Other,Female,0.0,0.0,35.0,Mexico,<=50K
41.0,Private,135056.0,Masters,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,10520.0,0.0,38.0,United-States,>50K
42.0,Private,270710.0,9th,5.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Federal-gov,204796.0,10th,6.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
35.0,Local-gov,252217.0,12th,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,226296.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,184806.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,58.0,United-States,<=50K
38.0,Private,415578.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
